id	Spine	EffName	BulletName	Icon	Name	Info	Skin	Reflect	Class	Element	Level	Skills	IsMagic	Strenght	Intellect	Agility	Stamina	HP	Attack	Magic	PhyPenetrate	MagPenetrate	PhyDef	MagDef	RecoverHP	CriDamage	CriResist	Critical	Hit	Dodge	Immunity	ATKRange	ATKSpeed	WSpeed	RSpeed	AttackEFF	Hurt_EFF_X	Hurt_EFF_Y	Hurt_EFF_Head	ATKMP	DEFMP	SKMP	ClassCorrection
1512	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300032	350032	5	0	4	2	225	500101	0	20300	14210	3045	49735	497350	21061	14971	0	0	30958	29131	0	0	9947	1523	7816	3603	0	0	2500	2	3	hit0205	45	90	180	6	9	6	1
1513	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300033	350033	2	0	4	3	225	500101	1	17255	42630	7105	20300	203000	19031	44406	0	0	15327	22939	0	0	4060	3553	14109	10099	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
1514	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300034	350034	2	0	3	4	225	500101	1	21315	31465	5075	29435	294350	22584	32734	0	0	21112	24157	0	0	5887	2538	12079	7968	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
1515	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300035	350035	2	0	4	5	225	500101	1	21315	34510	9135	22330	223300	23599	36794	0	0	17560	21518	0	0	4466	4568	13906	9998	0	180	2500	0.8	1.2	hit0305	45	90	180	6	9	6	1
1516	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300036	350036	5	0	4	1	225	500101	1	20370	34629	6111	26481	264810	21898	36157	0	0	19352	23629	0	0	5296	3056	12833	8759	0	0	2500	1.6	2.4	hit0405	45	90	180	6	9	6	1
1517	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300037	350037	5	0	4	2	225	500101	0	20370	14259	3056	49907	499070	21134	15023	0	0	31065	29231	0	0	9981	1528	7843	3616	0	0	2500	1.6	2.4	hit0405	45	90	180	6	9	6	1
1518	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300038	350038	2	0	3	3	225	500101	1	17315	42777	7130	20370	203700	19098	44560	0	0	15380	23018	0	0	4074	3565	14157	10134	0	180	2500	1.2	1.8	hit0502	45	90	180	8	7	8	1
1519	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300039	350039	2	0	4	4	225	500101	1	21389	31574	5093	29537	295370	22662	32847	0	0	21185	24241	0	0	5907	2547	12121	7996	0	180	2500	1.2	1.8	hit0504	45	90	180	6	9	6	1
1520	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300040	350040	2	0	3	5	225	500101	1	21389	34629	9167	22407	224070	23681	36921	0	0	17620	21592	0	0	4481	4584	13954	10032	0	180	2500	1.2	1.8	hit0505	45	90	180	8	7	8	1
1521	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300001	350001	5	0	1	1	225	500101	1	20440	34748	6132	26572	265720	21973	36281	0	0	19418	23710	0	0	5314	3066	12877	8789	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1522	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300002	350002	5	0	1	2	225	500101	0	20440	14308	3066	50078	500780	21207	15075	0	0	31171	29331	0	0	10016	1533	7869	3628	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1523	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300003	350003	5	0	2	3	225	500101	1	17374	42924	7154	20440	204400	19163	44713	0	0	15432	23097	0	0	4088	3577	14206	10169	0	180	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
1524	Spine/CharacterSpine,Boss_512	Boss_512	Boss_512	monster/Portrait_512.png	300004	350004	1	0	2	4	225	55121	1	21462	31682	5110	29638	296380	22740	32960	0	0	21258	24324	0	0	5928	2555	12162	8023	0	180	2500	1.2	1.8	Boss_512_atk_skill_hit	45	90	180	10	5	10	1
1525	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300005	350005	5	0	1	5	225	500101	1	21462	34748	9198	22484	224840	23762	37048	0	0	17681	21666	0	0	4497	4599	14001	10067	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1526	Spine/CharacterSpine,Enemy17			monster/Monster_17_1.png	300006	350006	1	0	2	1	230	500101	0	22561	10255	16408	38969	389690	26663	14357	0	0	26253	22561	0	0	7794	8204	11486	7896	0	0	2500	1.6	2.4	hit0102	45	90	180	10	5	10	1
1527	Spine/CharacterSpine,Enemy17			monster/Monster_17_1.png	300007	350007	1	0	2	2	230	500101	0	46148	14357	7179	20510	205100	47943	16152	0	0	24099	14562	0	0	4102	3590	14255	10204	0	0	2500	1.6	2.4	hit0102	45	90	180	10	5	10	1
1528	Spine/CharacterSpine,Enemy17			monster/Monster_17_1.png	300008	350008	1	0	1	3	230	500101	1	26663	31791	5128	24612	246120	27945	33073	0	0	20305	21843	0	0	4922	2564	13229	9076	0	0	2500	1.6	2.4	hit0102	45	90	180	8	7	8	1
1529	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_5.png	300009	350009	5	0	2	4	230	500101	0	45122	17434	5128	20510	205100	46404	18716	0	0	23792	15485	0	0	4102	2564	14050	9896	0	180	2500	0.8	1.2	hit0305	45	90	180	10	5	10	1
1530	Spine/CharacterSpine,Enemy17			monster/Monster_17_1.png	300010	350010	1	0	2	5	230	500101	0	47173	11281	8204	21536	215360	49224	13332	0	0	24920	14152	0	0	4307	4102	14152	10153	0	0	2500	1.6	2.4	hit0102	45	90	180	10	5	10	1
1531	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300011	350011	2	0	2	1	230	500101	0	22638	10290	16464	39102	391020	26754	14406	0	0	26342	22638	0	0	7820	8232	11525	7923	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
1532	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300012	350012	2	0	1	2	230	500101	0	46305	14406	7203	20580	205800	48106	16207	0	0	24182	14612	0	0	4116	3602	14303	10239	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
1533	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300013	350013	2	0	1	3	230	500101	1	26754	31899	5145	24696	246960	28040	33185	0	0	20374	21918	0	0	4939	2573	13274	9107	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1534	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300014	350014	5	0	2	4	230	500101	0	45276	17493	5145	20580	205800	46562	18779	0	0	23873	15538	0	0	4116	2573	14097	9930	0	180	2500	0.8	1.2	hit0305	45	90	180	10	5	10	1
1535	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300015	350015	2	0	1	5	230	500101	0	47334	11319	8232	21609	216090	49392	13377	0	0	25005	14200	0	0	4322	4116	14200	10187	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1536	Spine/CharacterSpine,Enemy17			monster/Monster_17_1.png	300016	350016	1	0	1	1	230	500101	0	22715	10325	16520	39235	392350	26845	14455	0	0	26432	22715	0	0	7847	8260	11564	7950	0	0	2500	1.6	2.4	hit0102	45	90	180	8	7	8	1
1537	Spine/CharacterSpine,Enemy17			monster/Monster_17_1.png	300017	350017	1	0	2	2	230	500101	0	46463	14455	7228	20650	206500	48270	16262	0	0	24264	14662	0	0	4130	3614	14352	10274	0	0	2500	1.6	2.4	hit0102	45	90	180	10	5	10	1
1538	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_5.png	300018	350018	5	0	2	3	230	500101	1	26845	32008	5163	24780	247800	28136	33299	0	0	20444	21992	0	0	4956	2582	13320	9138	0	180	2500	1.2	1.8	hit0505	45	90	180	10	5	10	1
1539	Spine/CharacterSpine,Boss_512	Boss_512	Boss_512	monster/Portrait_512.png	300019	350019	1	0	1	4	230	55121	0	45430	17553	5163	20650	206500	46721	18844	0	0	23954	15591	0	0	4130	2582	14146	9964	0	180	2500	1.2	1.8	Boss_512_atk_skill_hit	45	90	180	8	7	8	1
1540	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_5.png	300020	350020	5	0	2	5	230	500101	0	47495	11358	8260	21683	216830	49560	13423	0	0	25090	14249	0	0	4337	4130	14249	10222	0	180	2500	1.2	1.8	hit0505	45	90	180	10	5	10	1
1541	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300021	350021	5	0	4	1	230	500101	0	22792	10360	16576	39368	393680	26936	14504	0	0	26522	22792	0	0	7874	8288	11603	7977	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
1542	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300022	350022	5	0	4	2	230	500101	0	46620	14504	7252	20720	207200	48433	16317	0	0	24346	14711	0	0	4144	3626	14400	10308	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
1543	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300023	350023	5	0	3	3	230	500101	1	26936	32116	5180	24864	248640	28231	33411	0	0	20513	22067	0	0	4973	2590	13364	9169	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
1544	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300024	350024	1	0	4	4	230	500101	0	45584	17612	5180	20720	207200	46879	18907	0	0	24035	15644	0	0	4144	2590	14193	9997	0	0	2500	1.6	2.4	hit0205	45	90	180	6	9	6	1
1545	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300025	350025	5	0	4	5	230	500101	0	47656	11396	8288	21756	217560	49728	13468	0	0	25175	14297	0	0	4351	4144	14297	10256	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
1546	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300026	350026	5	0	3	1	230	500101	0	22869	10395	16632	39501	395010	27027	14553	0	0	26611	22869	0	0	7900	8316	11642	8004	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
1547	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300027	350027	5	0	3	2	230	500101	0	46778	14553	7277	20790	207900	48597	16372	0	0	24428	14761	0	0	4158	3639	14449	10343	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
1548	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300028	350028	5	0	4	3	230	500101	1	27027	32225	5198	24948	249480	28327	33525	0	0	20582	22142	0	0	4990	2599	13410	9200	0	0	2500	2	3	hit0205	45	90	180	6	9	6	1
1549	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300029	350029	2	0	3	4	230	500101	0	45738	17672	5198	20790	207900	47038	18972	0	0	24116	15697	0	0	4158	2599	14241	10031	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1550	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300030	350030	5	0	3	5	230	500101	0	47817	11435	8316	21830	218300	49896	13514	0	0	25260	14346	0	0	4366	4158	14345	10291	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
1551	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300031	350031	5	0	3	1	230	500101	0	22946	10430	16688	39634	396340	27118	14602	0	0	26701	22946	0	0	7927	8344	11682	8031	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
1552	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300032	350032	5	0	4	2	230	500101	0	46935	14602	7301	20860	208600	48760	16427	0	0	24511	14811	0	0	4172	3651	14498	10378	0	0	2500	2	3	hit0205	45	90	180	6	9	6	1
1553	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300033	350033	5	0	4	3	230	500101	1	27118	32333	5215	25032	250320	28422	33637	0	0	20651	22216	0	0	5006	2608	13455	9231	0	0	2500	2	3	hit0205	45	90	180	6	9	6	1
1554	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300034	350034	2	0	3	4	230	500101	0	45892	17731	5215	20860	208600	47196	19035	0	0	24198	15749	0	0	4172	2608	14289	10065	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
1555	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300035	350035	5	0	4	5	230	500101	0	47978	11473	8344	21903	219030	50064	13559	0	0	25345	14393	0	0	4381	4172	14393	10326	0	0	2500	2	3	hit0205	45	90	180	6	9	6	1
1556	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300036	350036	5	0	4	1	230	500101	0	23023	10465	16744	39767	397670	27209	14651	0	0	26790	23023	0	0	7953	8372	11721	8058	0	0	2500	1.6	2.4	hit0405	45	90	180	6	9	6	1
1557	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300037	350037	5	0	4	2	230	500101	0	47093	14651	7326	20930	209300	48925	16483	0	0	24593	14860	0	0	4186	3663	14547	10413	0	0	2500	1.6	2.4	hit0405	45	90	180	6	9	6	1
1558	Spine/CharacterSpine,Enemy10			monster/Monster_10_4.png	300038	350038	4	0	3	3	230	500101	1	27209	32442	5233	25116	251160	28517	33750	0	0	20721	22291	0	0	5023	2617	13500	9262	0	0	2500	1.6	2.4	hit0101	45	90	180	8	7	8	1
1559	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300039	350039	5	0	4	4	230	500101	0	46046	17791	5233	20930	209300	47354	19099	0	0	24279	15802	0	0	4186	2617	14337	10099	0	0	2500	1.6	2.4	hit0405	45	90	180	6	9	6	1
1560	Spine/CharacterSpine,Enemy10			monster/Monster_10_4.png	300040	350040	4	0	3	5	230	500101	0	48139	11512	8372	21977	219770	50232	13605	0	0	25430	14442	0	0	4395	4186	14442	10360	0	0	2500	1.6	2.4	hit0101	45	90	180	8	7	8	1
1561	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300001	350001	5	0	1	1	230	500101	0	23100	10500	16800	39900	399000	27300	14700	0	0	26880	23100	0	0	7980	8400	11760	8085	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1562	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300002	350002	5	0	1	2	230	500101	0	47250	14700	7350	21000	210000	49088	16538	0	0	24675	14910	0	0	4200	3675	14595	10448	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1563	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300003	350003	1	0	2	3	230	500101	1	27300	32550	5250	25200	252000	28613	33863	0	0	20790	22365	0	0	5040	2625	13545	9293	0	0	2500	1.6	2.4	hit0205	45	90	180	10	5	10	1
1564	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300004	350004	5	0	2	4	230	500101	0	46200	17850	5250	21000	210000	47513	19163	0	0	24360	15855	0	0	4200	2625	14385	10133	0	180	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
1565	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300005	350005	1	0	1	5	230	500101	0	48300	11550	8400	22050	220500	50400	13650	0	0	25515	14490	0	0	4410	4200	14490	10395	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
1566	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_5.png	300006	350006	5	0	2	1	230	500101	0	23177	10535	16856	40033	400330	27391	14749	0	0	26970	23177	0	0	8007	8428	11799	8112	0	180	2500	0.8	1.2	hit0305	45	90	180	10	5	10	1
1567	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_5.png	300007	350007	5	0	2	2	230	500101	0	47408	14749	7375	21070	210700	49252	16593	0	0	24757	14960	0	0	4214	3688	14644	10483	0	180	2500	0.8	1.2	hit0305	45	90	180	10	5	10	1
1568	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300008	350008	2	0	1	3	230	500101	1	27391	32659	5268	25284	252840	28708	33976	0	0	20859	22440	0	0	5057	2634	13590	9324	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1569	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_5.png	300009	350009	5	0	2	4	230	500101	0	46354	17910	5268	21070	210700	47671	19227	0	0	24441	15908	0	0	4214	2634	14433	10167	0	180	2500	0.8	1.2	hit0305	45	90	180	10	5	10	1
1570	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300010	350010	2	0	2	5	230	500101	0	48461	11589	8428	22124	221240	50568	13696	0	0	25600	14539	0	0	4425	4214	14538	10430	0	180	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
1571	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300011	350011	5	0	2	1	230	500101	0	23254	10570	16912	40166	401660	27482	14798	0	0	27059	23254	0	0	8033	8456	11838	8139	0	180	2500	0.8	1.2	hit0305	45	90	180	10	5	10	1
1572	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300012	350012	5	0	1	2	230	500101	0	47565	14798	7399	21140	211400	49415	16648	0	0	24840	15009	0	0	4228	3700	14692	10517	0	180	2500	0.8	1.2	hit0305	45	90	180	8	7	8	1
1573	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300013	350013	2	0	1	3	230	500101	1	27482	32767	5285	25368	253680	28803	34088	0	0	20929	22514	0	0	5074	2643	13635	9354	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
1574	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300014	350014	5	0	2	4	230	500101	0	46508	17969	5285	21140	211400	47829	19290	0	0	24522	15961	0	0	4228	2643	14481	10200	0	180	2500	0.8	1.2	hit0305	45	90	180	10	5	10	1
1575	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300015	350015	2	0	1	5	230	500101	0	48622	11627	8456	22197	221970	50736	13741	0	0	25685	14587	0	0	4439	4228	14587	10464	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
1576	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_5.png	300016	350016	5	0	1	1	230	500101	0	23331	10605	16968	40299	402990	27573	14847	0	0	27149	23331	0	0	8060	8484	11878	8166	0	180	2500	1.2	1.8	hit0505	45	90	180	8	7	8	1
1577	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_5.png	300017	350017	5	0	2	2	230	500101	0	47723	14847	7424	21210	212100	49579	16703	0	0	24922	15059	0	0	4242	3712	14741	10552	0	180	2500	1.2	1.8	hit0505	45	90	180	10	5	10	1
1578	Spine/CharacterSpine,Enemy10			monster/Monster_10_4.png	300018	350018	4	0	2	3	230	500101	1	27573	32876	5303	25452	254520	28899	34202	0	0	20998	22589	0	0	5090	2652	13681	9386	0	0	2500	1.6	2.4	hit0101	45	90	180	10	5	10	1
1579	Spine/CharacterSpine,Enemy10			monster/Monster_10_4.png	300019	350019	4	0	1	4	230	500101	0	46662	18029	5303	21210	212100	47988	19355	0	0	24604	16014	0	0	4242	2652	14529	10234	0	0	2500	1.6	2.4	hit0101	45	90	180	8	7	8	1
1580	Spine/CharacterSpine,Enemy10			monster/Monster_10_4.png	300020	350020	4	0	2	5	230	500101	0	48783	11666	8484	22271	222710	50904	13787	0	0	25770	14635	0	0	4454	4242	14635	10499	0	0	2500	1.6	2.4	hit0101	45	90	180	10	5	10	1
1581	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300021	350021	5	0	4	1	235	500101	0	44688	7448	13832	25536	255360	48146	10906	0	0	26174	15002	0	0	5107	6916	14577	10693	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
1582	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300022	350022	5	0	4	2	235	500101	1	20216	42560	5320	23408	234080	21546	43890	0	0	17769	24472	0	0	4682	2660	14151	9842	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
1583	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300023	350023	1	0	3	3	235	500101	1	21280	36176	6384	27664	276640	22876	37772	0	0	20216	24685	0	0	5533	3192	13406	9150	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
1584	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300024	350024	1	0	4	4	235	500101	0	40432	21280	6384	23408	234080	42028	22876	0	0	23834	18088	0	0	4682	3192	14258	10002	0	0	2500	1.6	2.4	hit0205	45	90	180	6	9	6	1
1585	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300025	350025	1	0	4	5	235	500101	1	22344	36176	9576	23408	234080	24738	38570	0	0	18407	22557	0	0	4682	4788	14577	10480	0	0	2500	1.6	2.4	hit0205	45	90	180	6	9	6	1
1586	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300026	350026	5	0	3	1	235	500101	0	44835	7473	13878	25620	256200	48305	10943	0	0	26261	15052	0	0	5124	6939	14625	10729	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
1587	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300027	350027	5	0	3	2	235	500101	1	20283	42700	5338	23485	234850	21618	44035	0	0	17827	24553	0	0	4697	2669	14198	9875	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
1588	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300028	350028	2	0	4	3	235	500101	1	21350	36295	6405	27755	277550	22951	37896	0	0	20283	24766	0	0	5551	3203	13451	9181	0	180	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
1589	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300029	350029	2	0	3	4	235	500101	0	40565	21350	6405	23485	234850	42166	22951	0	0	23912	18148	0	0	4697	3203	14305	10035	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1590	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300030	350030	2	0	3	5	235	500101	1	22418	36295	9608	23485	234850	24820	38697	0	0	18468	22631	0	0	4697	4804	14625	10515	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
1591	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300031	350031	5	0	3	1	235	500101	0	44982	7497	13923	25704	257040	48463	10978	0	0	26347	15101	0	0	5141	6962	14673	10764	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
1592	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300032	350032	5	0	4	2	235	500101	1	20349	42840	5355	23562	235620	21688	44179	0	0	17886	24633	0	0	4712	2678	14244	9907	0	0	2500	2	3	hit0205	45	90	180	6	9	6	1
1593	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300033	350033	2	0	4	3	235	500101	1	21420	36414	6426	27846	278460	23027	38021	0	0	20349	24847	0	0	5569	3213	13495	9211	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
1594	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300034	350034	2	0	3	4	235	500101	0	40698	21420	6426	23562	235620	42305	23027	0	0	23990	18207	0	0	4712	3213	14351	10067	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
1595	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300035	350035	2	0	4	5	235	500101	1	22491	36414	9639	23562	235620	24901	38824	0	0	18528	22705	0	0	4712	4820	14673	10549	0	0	2500	1.6	2.4	hit0105	45	90	180	6	9	6	1
1596	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300036	350036	5	0	4	1	235	500101	0	45129	7522	13969	25788	257880	48621	11014	0	0	26433	15151	0	0	5158	6985	14721	10799	0	0	2500	1.6	2.4	hit0405	45	90	180	6	9	6	1
1597	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300037	350037	5	0	4	2	235	500101	1	20416	42980	5373	23639	236390	21759	44323	0	0	17944	24714	0	0	4728	2687	14291	9939	0	0	2500	1.6	2.4	hit0405	45	90	180	6	9	6	1
1598	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300038	350038	1	0	3	3	235	500101	1	21490	36533	6447	27937	279370	23102	38145	0	0	20416	24928	0	0	5587	3224	13539	9241	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
1599	Spine/CharacterSpine,Boss_512	Boss_512	Boss_512	monster/Portrait_512.png	300039	350039	1	0	4	4	235	55121	0	40831	21490	6447	23639	236390	42443	23102	0	0	24069	18267	0	0	4728	3224	14398	10100	0	180	2500	1.2	1.8	Boss_512_atk_skill_hit	45	90	180	6	9	6	1
1600	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300040	350040	1	0	3	5	235	500101	1	22565	36533	9671	23639	236390	24983	38951	0	0	18589	22779	0	0	4728	4836	14721	10584	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
1601	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300001	350001	1	0	1	1	235	500101	0	45276	7546	14014	25872	258720	48780	11050	0	0	26519	15200	0	0	5174	7007	14769	10834	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
1602	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300002	350002	1	0	1	2	235	500101	1	20482	43120	5390	23716	237160	21830	44468	0	0	18003	24794	0	0	4743	2695	14337	9972	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
1603	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300003	350003	1	0	2	3	235	500101	1	21560	36652	6468	28028	280280	23177	38269	0	0	20482	25010	0	0	5606	3234	13583	9271	0	0	2500	1.6	2.4	hit0205	45	90	180	10	5	10	1
1604	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300004	350004	5	0	2	4	235	500101	0	40964	21560	6468	23716	237160	42581	23177	0	0	24147	18326	0	0	4743	3234	14445	10133	0	180	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
1605	Spine/CharacterSpine,Enemy18			monster/Monster_18_1.png	300005	350005	1	0	1	5	235	500101	1	22638	36652	9702	23716	237160	25064	39078	0	0	18649	22854	0	0	4743	4851	14769	10618	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
1606	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300006	350006	2	0	2	1	235	500101	0	45423	7571	14060	25956	259560	48938	11086	0	0	26605	15249	0	0	5191	7030	14817	10869	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
1607	Spine/CharacterSpine,Enemy11			monster/Monster_11_2.png	300007	350007	2	0	2	2	235	500101	1	20549	43260	5408	23793	237930	21901	44612	0	0	18061	24875	0	0	4759	2704	14384	10004	0	0	2500	1.6	2.4	hit0105	45	90	180	10	5	10	1
1608	Spine/CharacterSpine,Enemy13			monster/Monster_13_2.png	300008	350008	2	0	1	3	235	500101	1	21630	36771	6489	28119	281190	23252	38393	0	0	20549	25091	0	0	5624	3245	13627	9301	0	180	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
