id	繁中
3009	<p style="margin:8"><font color="#351100" face = "Barlow-SemiBold" size ="100">Guild</font><font color="#dc1f1f" face = "Barlow-SemiBold" size =" 100">#v1#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">From Guild</font><font color="#204eda" face = "Barlow-SemiBold" size = "100">#v2#</font><font color="#351100" face = "Barlow-SemiBold" size="100">There, put </font><font color="#136811" face = "Barlow-SemiBold" size ="100">“#v3#”</font><font color="#351100" face = "Barlow-SemiBold" size ="100">Snatch it back! </font></p>
3010	<p style="margin:8"><font color="#351100" face = "Barlow-SemiBold" size ="100">Guild</font><font color="#dc1f1f" face = "Barlow-SemiBold" size =" 100">#v1#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">The counterattack failed, the guild</font><font color="#204eda" face = " Barlow-SemiBold" size ="100">#v2#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">Continuous occupation</font><font color="#136811" face = "Barlow-SemiBold" size ="100">"#v3#"</font></p>
3011	<p style="margin:8"><font color="#6f2f00" face = "Barlow-SemiBold" size ="100">#v1#</font></p>
3050	<font color="#000000" face = "Barlow-SemiBold" size ="100">[System]:</font><font color="#f63345" face = "Barlow-SemiBold" size ="100">#v1#< /font><a id="1" name="click" href="#v2#" color="#0ef8ff" face = "Barlow-SemiBold" >Yes</a>
3101	<p style="margin:8"><font color="#dc1f1f" face = "Barlow-SemiBold" size ="100">#v1#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">The</font><font color="#204eda" face = "Barlow-SemiBold" size ="100">#v2#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">Knocked back. </font><font color="#136811" face = "Barlow-SemiBold" size ="100">#v3#</font><font color="#351100" face = "Barlow-SemiBold" size ="100"> even Victory reached! </font></p>
3102	<p style="margin:8"><font color="#204eda" face = "Barlow-SemiBold" size ="100">#v1#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">The</font><font color="#dc1f1f" face = "Barlow-SemiBold" size ="100">#v2#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">Knocked back. </font><font color="#136811" face = "Barlow-SemiBold" size ="100">#v3#</font><font color="#351100" face = "Barlow-SemiBold" size ="100"> even Victory reached! </font></p>
3103	<p style="margin:8"><font color="#351100" face = "Barlow-SemiBold" size ="100">Guild</font><font color="#dc1f1f" face = "Barlow-SemiBold" size =" 100">#v1#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">The Guild</font><font color="#204eda" face = "Barlow-SemiBold" size = "100">#v2#</font><font color="#351100" face = "Barlow-SemiBold" size ="100">Give knockback,</font><font color="#351100" face = "Barlow-SemiBold " size ="100">Occupied</font><font color="#136811" face = "Barlow-SemiBold" size ="100">“#v3#”</font></p>
3201	<p style="margin:8"><font color="#d78b20" face = "Barlow-SemiBold" size="100">Caution (Lv.#v1#)</font></p><p style=" margin:8"><font color="#6f2f00" face = "Barlow-SemiBold" size ="100">The character's attack power, defense power, physical defense, magic defense, evasion, critical strike, and critical strike resistance are reduced. The higher the level, the greater the drop effect. </font></p>
4001	<font color="#6f2f00" face = "Barlow-SemiBold" >Daily Pay:</font><font color="#25cabf" face = "Barlow-SemiBold" >#v1#</font><font color="#f9b522 " face = "Barlow-SemiBold" >×#v2#</font>
4002	<font color="#6f2f00" face = "Barlow-SemiBold" >#v1#</font><font color="#f9b522" face = "Barlow-SemiBold" >#v2#</font>
4003	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#8e4b36" >#v1#：</font><font face = "Barlow-SemiBold16" color = "#329d1c" > + #v2#</font></p>
5001	<font face = "Barlow-SemiBold24" color = "#565656">#v1#</font>
5002	<font face = "Barlow-SemiBold24" color = "#17663c">#v1#</font>
5003	<font face = "Barlow-SemiBold24" color = "#120fab">#v1#</font>
5004	<font face = "Barlow-SemiBold24" color = "#b416d0">#v1#</font>
5005	<font face = "Barlow-SemiBold24" color = "#ff9320">#v1#</font>
5006	<font face = "Barlow-SemiBold24" color = "#b416d0">#v1#</font>
9010	<font color="#ff4600" face = "Barlow-SemiBold" size ="100">#v1#<font color="#feda5a" face = "Barlow-SemiBold" size ="100">#v2#</font>
10090	<font color="#24b23e" face = "Barlow-SemiBold" >Start high-speed automatic training.</font><font color="#24b23e" face = "Barlow-SemiBold" >1 high-speed automatic training consumes 10 necessary Cultivation materials, </font><font color="#24b23e" face = "Barlow-SemiBold" >until the cultivation materials are insufficient. If you want to stop, please press the button. When the cultivation upper limit is reached, or a negative value appears, the cultivation The success will stop automatically.</font>
10091	<font color="#24b23e" face = "Barlow-SemiBold" >Start high-speed automatic training.</font><font color="#6f2f00" face = "Barlow-SemiBold" >1 high-speed automatic training consumes #v1# million Gold coins, </font><font color="#24b23e" face = "Barlow-SemiBold" >until there are not enough materials for cultivation. If you want to stop, please press the button. When the cultivation limit is reached, or a negative value appears, cultivation will automatically stop.</font>
10092	<font color="#24b23e" face = "Barlow-SemiBold" >Start high-speed auto-cultivation.</font><font color="#6f2f00" face = "Barlow-SemiBold" >1 high-speed auto-cultivation consumes 200 diamonds, < /font><font color="#24b23e" face = "Barlow-SemiBold" >Until there are not enough materials for cultivation. If you want to stop, please press the button. When the cultivation upper limit is reached, or a negative value appears, cultivation will automatically stop. </font>
10093	<font color="#24b23e" face = "Barlow-SemiBold" >Start high-speed auto-cultivation.</font><font color="#6f2f00" face = "Barlow-SemiBold" >1 high-speed auto-cultivation consumes 600 diamonds, < /font><font color="#24b23e" face = "Barlow-SemiBold" >Until there are not enough materials for cultivation. If you want to stop, please press the button. When the cultivation upper limit is reached, or a negative value appears, cultivation will automatically stop. </font>
10094	<font color="#24b23e" face = "Barlow-SemiBold" >Start high-speed auto-cultivation.</font><font color="#6f2f00" face = "Barlow-SemiBold" >1 high-speed auto-cultivation consumes 2000 diamonds, < /font><font color="#24b23e" face = "Barlow-SemiBold" >Until there are not enough materials for cultivation. If you want to stop, please press the button. When the cultivation upper limit is reached, or a negative value appears, cultivation will automatically stop. </font>
10095	<font color="#6f2f00" face = "Barlow-SemiBold" >#v1#</font><font color="#ffa200" face = "Barlow-SemiBold">#v2#</font>
10096	<font face = "Barlow-SemiBold18" color="#6f2f00" >#v1#</font><font face = "Barlow-SemiBold18" color="#ffa200" >#v2#</font><font face = "Barlow-SemiBold18" color ="#6f2f00">#v3#</font><font face = "Barlow-SemiBold18" color="#ffa200">#v4#</font>
10097	<p style="margin:8"><font face = "Barlow-SemiBold22" color = "#da5c1f" >Refreshes In :</font><font face = "Barlow-SemiBold22" color = "#28b716" > #v1#h #v2#m</font></p>
10098	<p style="margin:8"><font face = "Barlow-SemiBold22" color = "#da5c1f" >Boss Alive :</font><font face = "Barlow-SemiBold22" color = "#28b716" > #v1#h #v2#m</font></p>
10099	<p style="margin:8"><font face = "Barlow-SemiBold22" color = "#da5c1f" >Boss Rebirth :</font><font face = "Barlow-SemiBold22" color = "#ed2323" > #v1#h #v2#m</font></p>
10100	<p style="margin:8"><font face = "Barlow-SemiBold22" color = "#763306" >Release Lv Limit：#v1# >> </font><font face = "Barlow-SemiBold22" color = "#28b716" >#v2#</font></p>
10101	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >对目标造成300%必中伤害，该技能暴击率额外提升15%</font></p>
10102	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >对目标造成400%必中伤害，该技能暴击率额外提升30%</font></p>
10103	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >对目标造成500%必中伤害，该技能暴击率额外提升60%</font></p>
10111	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >给予自身周围敌方1层【燃烧】5秒，并恢复15点魔力，冷却时间10秒</font></p>
10112	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >给予自身周围敌方2层【燃烧】7秒，并恢复20点魔力，冷却时间10秒</font></p>
10113	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >给予自身周围敌方3层【燃烧】9秒，并恢复25点魔力，冷却时间10秒</font></p>
10121	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >队伍中有八重秋叶时，提升自身物理攻击力15%、命中值15%</font></p >
10122	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >队伍中有八重秋叶时，提升自身物理攻击力20%、命中值20%</font></p>
10123	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >队伍中有八重秋叶时，提升自身物理攻击力25%、命中值25%</font></p>
10131	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >提升自身暴击值15%</font></p>
10132	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >提升自身暴击值25%、开战时自身获得【暴风II】15秒</font></p>
10133	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >提升自身暴击值35%、开战时自身获得【暴风III】20秒</font></p>
10201	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >随机进行2次单体必中伤害，每次造成100%伤害</font></p>
10202	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >随机进行3次单体必中伤害，每次造成110%伤害</font></p>
10203	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >随机进行4次单体必中伤害，每次造成120%伤害</font></p>
10211	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >自身获得【暴风I】5秒，并恢复30点魔力，冷却时间10秒</font></p>
10212	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >自身获得【暴风II】6秒，并恢复40点魔力，冷却时间9秒</font></p>
10213	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >自身获得【暴风III】7秒，并恢复60点魔力，冷却时间8秒</font></p>
10221	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >队伍中有八重萤火时，每隔4秒，自身恢复5点魔力</font></p >
10222	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >队伍中有八重萤火时，每隔3秒，自身恢复5点魔力</font></p>
10223	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >队伍中有八重萤火时，每隔2秒，自身恢复5点魔力</font></p>
10231	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >普通攻击有30%概率给予目标1层【燃烧】5秒，自身普通攻击和技能对【燃烧】目标造成伤害提升30%</font></p>
10232	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >普通攻击有50%概率给予目标2层【燃烧】7秒，自身普通攻击和技能对【燃烧】目标造成伤害提升30%</font></p>
10233	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >普通攻击有100%概率给予目标3层【燃烧】9秒，自身普通攻击和技能对【燃烧】目标造成伤害提升30%</font></p>
10301	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >恢复血量最低的1名友方300%攻击力血量，并给予【坚守II】【力场II】8秒</font></p>
10302	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >恢复血量最低的2名友方350%攻击力血量，并给予【坚守II】【力场II】8秒</font></p>
10303	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >恢复血量最低的3名友方400%攻击力血量，并给予【坚守II】【力场II】8秒</font>< /p>
10311	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >恢复血量最低的1名友方120%攻击力血量，冷却时间10秒</font></p>
10312	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >恢复血量最低的1名友方160%攻击力血量，冷却时间8秒</font></p>
10313	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >恢复血量最低的1名友方240%攻击力血量，冷却时间6秒</font></p>
10321	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >自身存活时，发动【精准II】灵气</font></p>
10322	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >自身存活时，发动【精准II】【柳影II】灵气</font></p>
10323	<p style="margin:8"><font face = "Barlow-SemiBold16" color = "#763306" >自身存活时，发动【精准II】【柳影II】【鼓舞II】灵气</font></p>
